aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score,artifact_gate_pass,score_artifact_gate_physio,component_gated_v1,component_gated_v1_soft
clean_000_00,0,clean,1,0.30612245202064514,0.7755101919174194,0.9591836929321289,0.26530611515045166,299.0141906738281,0.2836734652519226,1,0.9591836929321289,0.918367326259613,0.37859225273132324
clean_000_01,0,clean,1,0.06122449040412903,0.06122449040412903,0.40816327929496765,0.3877550959587097,284.8449401855469,0.24081633985042572,1,0.40816327929496765,0.26530611515045166,0.1353602558374405
bad_artifact_000_02,0,bad_artifact,1,0.9591836929321289,0.26530611515045166,0.5918367505073547,0.1428571492433548,462.01165771484375,0.5102040767669678,1,0.5918367505073547,0.5918367505073547,0.1860058456659317
bad_content_000_03,0,bad_content,1,0.2857142984867096,0.3469387888908386,0.0,0.8367347121238708,0.34424924850463867,0.5887755155563354,1,0.0,0.0,0.0
bad_physio_000_04,0,bad_physio,1,0.3469387888908386,0.5714285969734192,0.1428571492433548,0.6122449040412903,2.737910747528076,0.4928571581840515,1,0.1428571492433548,0.1428571492433548,0.09854228049516678
clean_001_00,1,clean,1,0.44897958636283875,0.8775510191917419,0.7755101919174194,0.5306122303009033,258.3182067871094,0.4938775300979614,1,0.7755101919174194,0.7755101919174194,0.4842981994152069
clean_001_01,1,clean,1,0.26530611515045166,0.9387755393981934,0.8367347121238708,0.36734694242477417,285.84466552734375,0.3214285671710968,1,0.8367347121238708,0.8571428656578064,0.4233236610889435
bad_artifact_001_02,1,bad_artifact,1,1.0,0.3265306055545807,0.7142857313156128,0.10204081982374191,1037.2816162109375,0.5061224699020386,1,0.7142857313156128,0.7142857313156128,0.20116619765758514
bad_content_001_03,1,bad_content,1,0.4285714328289032,0.36734694242477417,0.10204081982374191,0.8775510191917419,0.158280611038208,0.6755102276802063,1,0.10204081982374191,0.020408162847161293,0.018408996984362602
bad_physio_001_04,1,bad_physio,1,0.6938775777816772,0.6938775777816772,0.020408162847161293,0.6530612111091614,1.6874582767486572,0.6714285612106323,1,0.020408162847161293,0.06122449040412903,0.04423156753182411
clean_002_00,2,clean,1,0.4693877696990967,0.8571428656578064,0.8571428656578064,0.4285714328289032,270.2548522949219,0.44693878293037415,1,0.8571428656578064,0.8367347121238708,0.4542274475097656
clean_002_01,2,clean,1,0.5306122303009033,0.9795918464660645,0.8979591727256775,0.20408163964748383,331.4197692871094,0.3510203957557678,1,0.8979591727256775,0.9591836929321289,0.34843817353248596
bad_artifact_002_02,2,bad_artifact,1,0.8979591727256775,0.2857142984867096,0.6530612111091614,0.08163265138864517,1311.0643310546875,0.44897955656051636,0,0.0,0.0,0.18408995866775513
bad_content_002_03,2,bad_content,1,0.7346938848495483,0.44897958636283875,0.18367347121238708,0.918367326259613,0.09408707916736603,0.8357142806053162,1,0.18367347121238708,0.16326530277729034,0.15260307490825653
bad_physio_002_04,2,bad_physio,1,0.4897959232330322,0.6734693646430969,0.16326530277729034,0.6938775777816772,1.5492173433303833,0.6020408272743225,1,0.16326530277729034,0.22448979318141937,0.16951270401477814
clean_003_00,3,clean,0,0.10204081982374191,0.9591836929321289,1.0,0.5918367505073547,236.21607971191406,0.37142860889434814,1,1.0,1.0,0.6734694242477417
clean_003_01,3,clean,0,0.6326530575752258,0.8367347121238708,0.9387755393981934,0.22448979318141937,324.70556640625,0.40816324949264526,1,0.9387755393981934,0.9387755393981934,0.3563515245914459
bad_artifact_003_02,3,bad_artifact,0,0.9387755393981934,0.20408163964748383,0.6122449040412903,0.0,4352.95849609375,0.422448992729187,0,0.0,0.0,0.12244898080825806
bad_content_003_03,3,bad_content,0,0.795918345451355,0.5102040767669678,0.4285714328289032,0.8979591727256775,0.15446054935455322,0.8520407676696777,1,0.4285714328289032,0.5306122303009033,0.4872969388961792
bad_physio_003_04,3,bad_physio,0,0.16326530277729034,0.5510203838348389,0.36734694242477417,0.6326530575752258,1.8349215984344482,0.4214285612106323,1,0.36734694242477417,0.4693877696990967,0.33144524693489075
clean_004_00,4,clean,1,0.18367347121238708,0.795918345451355,0.918367326259613,0.44897958636283875,268.0622253417969,0.3295918405056,1,0.918367326259613,0.8775510191917419,0.4907121956348419
clean_004_01,4,clean,1,0.20408163964748383,0.10204081982374191,0.44897958636283875,0.3469387888908386,287.79046630859375,0.2826530933380127,1,0.44897958636283875,0.36734694242477417,0.1754269152879715
bad_artifact_004_02,4,bad_artifact,1,0.8571428656578064,0.16326530277729034,0.5510203838348389,0.020408162847161293,3548.5947265625,0.3969387710094452,0,0.0,0.0,0.11920032650232315
bad_content_004_03,4,bad_content,1,0.7142857313156128,0.5306122303009033,0.4693877696990967,1.0,0.000697186915203929,0.8714286088943481,1,0.4693877696990967,0.5714285969734192,0.5714285969734192
bad_physio_004_04,4,bad_physio,1,0.5918367505073547,0.6122449040412903,0.26530611515045166,0.7755101919174194,1.0853750705718994,0.6928571462631226,1,0.26530611515045166,0.3469387888908386,0.2846314013004303
clean_005_00,5,clean,1,0.5102040767669678,0.0,0.5714285969734192,0.2857142984867096,295.3551330566406,0.3867346942424774,1,0.5714285969734192,0.4897959232330322,0.20991255342960358
clean_005_01,5,clean,1,0.5714285969734192,0.918367326259613,0.8775510191917419,0.4897959232330322,262.6020202636719,0.5265306234359741,1,0.8775510191917419,0.8979591727256775,0.5314452648162842
bad_artifact_005_02,5,bad_artifact,1,0.7755101919174194,0.22448979318141937,0.5102040767669678,0.040816325694322586,2958.0517578125,0.37142854928970337,0,0.0,0.0,0.1187005415558815
bad_content_005_03,5,bad_content,1,0.6530612111091614,0.3877550959587097,0.12244898080825806,0.8571428656578064,0.30423128604888916,0.7653061151504517,1,0.12244898080825806,0.08163265138864517,0.07230320572853088
bad_physio_005_04,5,bad_physio,1,0.1428571492433548,0.6530612111091614,0.06122449040412903,0.7142857313156128,1.4201406240463257,0.4571428894996643,1,0.06122449040412903,0.10204081982374191,0.0787172019481659
clean_006_00,6,clean,0,0.5510203838348389,0.020408162847161293,0.5306122303009033,0.5102040767669678,258.9617919921875,0.5285714268684387,1,0.5306122303009033,0.44897958636283875,0.2730529010295868
clean_006_01,6,clean,0,0.020408162847161293,1.0,0.9795918464660645,0.3265306055545807,290.3813171386719,0.18877550959587097,1,0.9795918464660645,0.9795918464660645,0.4518117606639862
bad_artifact_006_02,6,bad_artifact,0,0.8163265585899353,0.30612245202064514,0.7346938848495483,0.06122449040412903,1495.5606689453125,0.4010204076766968,0,0.0,0.0,0.1829237937927246
bad_content_006_03,6,bad_content,0,0.12244898080825806,0.40816327929496765,0.22448979318141937,0.9795918464660645,0.001979339634999633,0.5938775539398193,1,0.22448979318141937,0.20408163964748383,0.2007496953010559
bad_physio_006_04,6,bad_physio,0,0.8775510191917419,0.7346938848495483,0.2448979616165161,0.795918345451355,0.6173959374427795,0.8326530456542969,1,0.2448979616165161,0.3877550959587097,0.3244481384754181
clean_007_00,7,clean,0,0.22448979318141937,0.12244898080825806,0.3877550959587097,0.4693877696990967,267.9935607910156,0.359183669090271,1,0.3877550959587097,0.2448979616165161,0.14094127714633942
clean_007_01,7,clean,0,0.08163265138864517,0.7551020383834839,0.7551020383834839,0.5714285969734192,246.01358032226562,0.3510204255580902,1,0.7551020383834839,0.7551020383834839,0.49620991945266724
bad_artifact_007_02,7,bad_artifact,0,0.6734693646430969,0.2448979616165161,0.6326530575752258,0.18367347121238708,422.7093200683594,0.40408164262771606,1,0.6326530575752258,0.6326530575752258,0.2194918841123581
bad_content_007_03,7,bad_content,0,0.40816327929496765,0.4693877696990967,0.2857142984867096,0.9591836929321289,0.009516998194158077,0.7112245559692383,1,0.2857142984867096,0.2857142984867096,0.2763848602771759
bad_physio_007_04,7,bad_physio,0,0.040816325694322586,0.5918367505073547,0.040816325694322586,0.7346938848495483,1.4045933485031128,0.422448992729187,1,0.040816325694322586,0.040816325694322586,0.03215327113866806
clean_008_00,8,clean,0,0.9795918464660645,0.08163265138864517,0.4897959232330322,0.5510203838348389,251.8814697265625,0.7438775300979614,1,0.4897959232330322,0.4285714328289032,0.27463558316230774
clean_008_01,8,clean,0,0.2448979616165161,0.8979591727256775,0.795918345451355,0.40816327929496765,272.6822814941406,0.33469387888908386,1,0.795918345451355,0.8163265585899353,0.4298209249973297
bad_artifact_008_02,8,bad_artifact,0,0.918367326259613,0.18367347121238708,0.6734693646430969,0.12244898080825806,983.9152221679688,0.48061221837997437,1,0.6734693646430969,0.6530612111091614,0.19458557665348053
bad_content_008_03,8,bad_content,0,0.7551020383834839,0.4897959232330322,0.3265306055545807,0.8163265585899353,0.45222851634025574,0.7887755632400513,1,0.3265306055545807,0.40816327929496765,0.34818828105926514
bad_physio_008_04,8,bad_physio,0,0.3877550959587097,0.7142857313156128,0.20408163964748383,0.6734693646430969,1.6200554370880127,0.5448979139328003,1,0.20408163964748383,0.30612245202064514,0.22615575790405273
clean_009_00,9,clean,0,0.3265306055545807,0.8163265585899353,0.8163265585899353,0.30612245202064514,291.128662109375,0.3153061270713806,1,0.8163265585899353,0.795918345451355,0.3541024327278137
clean_009_01,9,clean,0,0.36734694242477417,0.040816325694322586,0.3469387888908386,0.2448979616165161,309.73333740234375,0.30000001192092896,1,0.3469387888908386,0.18367347121238708,0.07271970063447952
bad_artifact_009_02,9,bad_artifact,0,0.8367347121238708,0.1428571492433548,0.6938775777816772,0.16326530277729034,426.8545227050781,0.4663265347480774,1,0.6938775777816772,0.6734693646430969,0.2226572185754776
bad_content_009_03,9,bad_content,0,0.6122449040412903,0.4285714328289032,0.30612245202064514,0.9387755393981934,0.04886683449149132,0.7918367385864258,1,0.30612245202064514,0.3265306055545807,0.31053727865219116
bad_physio_009_04,9,bad_physio,0,0.0,0.6326530575752258,0.08163265138864517,0.7551020383834839,1.3871718645095825,0.41530612111091614,1,0.08163265138864517,0.12244898080825806,0.09845897555351257
